source,target,originLocation,destLocation,duplicateSize
390,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4726,297,<174,0>,<187,33>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3946,297,<140,0>,<153,33>)",9
52,131,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19429,1402,<469,0>,<495,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSetMetaData.java|(37379,1402,<912,0>,<938,5>)",6
50,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4252,248,<157,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5057,248,<192,0>,<202,41>)",7
330,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3121,352,<95,0>,<117,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3085,352,<99,0>,<121,36>)",14
280,125,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2035,165,<48,0>,<55,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(2673,165,<66,0>,<73,25>)",5
124,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(2673,165,<66,0>,<73,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2346,165,<59,0>,<66,25>)",5
180,383,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Function.java|(19171,124,<534,0>,<541,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Expression.java|(40910,124,<1344,0>,<1351,9>)",5
330,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3121,139,<95,0>,<104,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3085,139,<99,0>,<108,5>)",6
290,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NullType.java|(2115,180,<57,0>,<67,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(2531,180,<68,0>,<78,29>)",7
66,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2968,224,<99,0>,<113,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(11994,224,<381,0>,<395,9>)",10
174,307,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestMerge.java|(2172,144,<55,0>,<63,47>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSql.java|(2240,144,<57,0>,<65,47>)",5
14,315,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/TransferDb.java|(1625,216,<33,0>,<39,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusTableForm.java|(1625,216,<33,0>,<39,26>)",6
62,131,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSetMetaData.java|(37379,1402,<912,0>,<938,5>)",6
66,285,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2737,283,<90,0>,<101,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(2939,283,<97,0>,<108,44>)",8
346,301,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,234,<49,0>,<60,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)",8
188,281,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2050,198,<49,0>,<58,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,198,<47,0>,<56,5>)",7
26,147,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(106759,145,<3712,0>,<3720,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(87361,173,<3009,0>,<3017,9>)",6
124,319,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(1656,212,<32,0>,<38,28>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcSQLXML.java|(1793,212,<36,0>,<42,28>)",6
198,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcTestCase.java|(16182,165,<376,0>,<383,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)",5
222,185,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19194,198,<584,0>,<593,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(27869,198,<855,0>,<864,9>)",7
62,133,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256166,1400,<5980,0>,<6006,5>)",6
280,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,198,<47,0>,<56,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,198,<56,0>,<65,5>)",7
48,325,"|java+compilationUnit:///base/trunk/src/org/hsqldb/store/ReusableObjectCache.java|(1768,119,<40,0>,<45,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/AllSimpleTests.java|(1687,119,<37,0>,<42,5>)",5
300,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)",8
222,113,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19194,223,<584,0>,<595,23>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(15317,223,<479,0>,<490,23>)",8
92,63,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(145735,1402,<3490,0>,<3516,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)",6
274,309,"|java+compilationUnit:///base/trunk/src/org/hsqldb/persist/ScaledRAFile.java|(8341,220,<232,0>,<238,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/persist/ScaledRAFileInJar.java|(3518,196,<103,0>,<109,9>)",5
268,199,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcTestCase.java|(16182,165,<376,0>,<383,25>)",5
300,305,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(2025,165,<48,0>,<55,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)",5
294,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5057,248,<192,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)",7
250,131,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286845,1356,<6644,0>,<6669,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSetMetaData.java|(37344,1356,<911,0>,<936,88>)",5
58,143,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestHashStructures.java|(17691,171,<536,0>,<545,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(15669,171,<423,0>,<432,44>)",5
256,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4572,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4252,248,<157,0>,<167,41>)",7
216,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)",5
116,161,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/ClosableCharArrayWriter.java|(13903,1252,<398,0>,<444,21>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/ClosableByteArrayOutputStream.java|(13844,1417,<394,0>,<445,21>)",17
62,251,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10569,1377,<279,0>,<305,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286845,1356,<6644,0>,<6669,88>)",5
134,301,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,246,<275,0>,<286,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)",8
194,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Types.java|(30438,490,<870,0>,<879,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(23230,490,<699,0>,<708,44>)",9
332,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71599,1437,<1747,0>,<1774,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10720,1437,<280,0>,<307,5>)",7
36,331,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3960,248,<141,0>,<151,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4701,248,<171,0>,<181,41>)",7
158,157,"|java+compilationUnit:///base/trunk/src/org/hsqldb/TableWorks.java|(27348,492,<764,0>,<779,17>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/SchemaManager.java|(19783,396,<634,0>,<649,9>)",11
222,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(18947,150,<573,0>,<580,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(4649,150,<158,0>,<165,9>)",5
284,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3223,116,<110,0>,<116,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(3076,116,<107,0>,<113,9>)",5
46,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3270,471,<109,0>,<136,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(3406,471,<116,0>,<143,36>)",17
50,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4159,341,<153,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3696,341,<131,0>,<145,41>)",10
354,201,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputText.java|(2109,229,<49,0>,<54,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputBinary.java|(2114,229,<49,0>,<54,29>)",5
270,377,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug778213.java|(5778,158,<192,0>,<198,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestINPredicateParameterizationAndCorrelation.java|(5552,158,<174,0>,<180,1>)",5
112,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(10118,151,<313,0>,<320,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(7422,151,<239,0>,<246,9>)",5
256,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4530,451,<169,0>,<188,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4874,451,<184,0>,<203,29>)",14
222,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(11994,224,<381,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2718,224,<83,0>,<97,9>)",10
52,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19394,1437,<468,0>,<495,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10720,1437,<280,0>,<307,5>)",7
268,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,234,<56,0>,<67,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)",8
0,247,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowOutputTextLog.java|(1773,295,<39,0>,<46,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowOutputBinary.java|(1891,295,<43,0>,<50,29>)",7
306,315,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSql.java|(1625,216,<33,0>,<39,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusTableForm.java|(1625,216,<33,0>,<39,26>)",6
216,97,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,198,<45,0>,<54,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2059,198,<49,0>,<58,5>)",7
256,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3588,599,<127,0>,<153,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3908,599,<142,0>,<168,29>)",19
302,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1986,217,<47,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2346,165,<59,0>,<66,25>)",5
256,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4530,290,<169,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5015,290,<191,0>,<202,41>)",8
356,355,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputTextLog.java|(2035,451,<47,0>,<58,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputText.java|(1887,451,<43,0>,<54,29>)",11
330,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4701,248,<171,0>,<181,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4805,248,<181,0>,<191,41>)",7
278,173,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(23418,117,<622,0>,<629,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(35081,117,<870,0>,<877,5>)",5
2,119,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(21738,300,<699,0>,<706,39>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(16640,300,<521,0>,<528,39>)",7
376,341,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestINPredicateParameterizationAndCorrelation.java|(4967,314,<153,0>,<163,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLikePredicateOptimizations.java|(6185,316,<202,0>,<212,34>)",6
66,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2968,224,<99,0>,<113,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2779,224,<87,0>,<101,9>)",10
142,213,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(4079,258,<112,0>,<124,30>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(6283,258,<185,0>,<197,30>)",6
132,273,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256166,1400,<5980,0>,<6006,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/BaseConnectionWrapper.java|(11896,302,<414,0>,<424,5>)",6
132,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(255007,2559,<5959,0>,<6006,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(6835,5322,<191,0>,<307,5>)",9
268,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1986,217,<47,0>,<57,25>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(60087,133,<1708,0>,<1714,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(28195,133,<961,0>,<967,5>)",5
118,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(15386,196,<483,0>,<491,31>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(19866,196,<640,0>,<648,31>)",5
284,291,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(2404,248,<68,0>,<82,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NullType.java|(2115,180,<57,0>,<67,29>)",7
332,53,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71599,1356,<1747,0>,<1772,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19394,1356,<468,0>,<493,88>)",5
184,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(13534,116,<438,0>,<444,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2826,116,<91,0>,<97,9>)",5
208,93,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10720,1356,<280,0>,<305,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(145700,1356,<3489,0>,<3514,88>)",5
302,189,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1986,217,<47,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2076,165,<50,0>,<57,25>)",5
46,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4098,248,<150,0>,<160,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3789,248,<135,0>,<145,41>)",7
270,109,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug778213.java|(5778,158,<192,0>,<198,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3950,158,<124,0>,<130,1>)",5
36,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3102,352,<98,0>,<120,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3389,352,<114,0>,<136,36>)",14
368,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcStatementTest.java|(3788,181,<110,0>,<117,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(5447,135,<173,0>,<180,5>)",5
250,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286845,1356,<6644,0>,<6669,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10720,1356,<280,0>,<305,88>)",5
218,369,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(5447,135,<173,0>,<180,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcStatementTest.java|(3788,181,<110,0>,<117,5>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(64521,229,<1880,0>,<1889,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(32961,229,<1165,0>,<1174,29>)",7
280,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2035,165,<48,0>,<55,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)",5
16,163,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestQuotes.java|(1625,178,<33,0>,<38,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestTimestamp.java|(1625,178,<33,0>,<38,26>)",5
222,65,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(4525,490,<134,0>,<143,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputBase.java|(7022,530,<223,0>,<232,48>)",9
332,93,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(16518,6084,<407,0>,<564,22>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(121357,5966,<2859,0>,<3015,22>)",19
96,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2085,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)",5
146,27,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(11411,109,<386,0>,<391,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(97855,109,<3450,0>,<3455,5>)",5
142,385,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(1625,178,<33,0>,<38,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSqlPersistent.java|(1718,178,<36,0>,<41,26>)",5
364,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(4021,178,<138,0>,<147,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(4954,178,<171,0>,<180,9>)",6
294,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(3525,139,<121,0>,<130,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3102,139,<98,0>,<107,5>)",6
2,183,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(29521,1256,<1026,0>,<1079,27>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(61970,1256,<1777,0>,<1830,27>)",38
250,133,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSet.java|(286845,1437,<6644,0>,<6671,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256131,1435,<5979,0>,<6006,5>)",7
